mfcc_s1_1_mean,mfcc_s1_1_std,mfcc_s1_2_mean,mfcc_s1_2_std,mfcc_s1_3_mean,mfcc_s1_3_std,mfcc_s1_4_mean,mfcc_s1_4_std,mfcc_s1_5_mean,mfcc_s1_5_std,mfcc_s1_6_mean,mfcc_s1_6_std,mfcc_s1_7_mean,mfcc_s1_7_std,mfcc_s1_8_mean,mfcc_s1_8_std,mfcc_s1_9_mean,mfcc_s1_9_std,mfcc_s1_10_mean,mfcc_s1_10_std,mfcc_s1_11_mean,mfcc_s1_11_std,mfcc_s1_12_mean,mfcc_s1_12_std,mfcc_s1_13_mean,mfcc_s1_13_std,mfcc_s2_1_mean,mfcc_s2_1_std,mfcc_s2_2_mean,mfcc_s2_2_std,mfcc_s2_3_mean,mfcc_s2_3_std,mfcc_s2_4_mean,mfcc_s2_4_std,mfcc_s2_5_mean,mfcc_s2_5_std,mfcc_s2_6_mean,mfcc_s2_6_std,mfcc_s2_7_mean,mfcc_s2_7_std,mfcc_s2_8_mean,mfcc_s2_8_std,mfcc_s2_9_mean,mfcc_s2_9_std,mfcc_s2_10_mean,mfcc_s2_10_std,mfcc_s2_11_mean,mfcc_s2_11_std,mfcc_s2_12_mean,mfcc_s2_12_std,mfcc_s2_13_mean,mfcc_s2_13_std,mfcc_s3_1_mean,mfcc_s3_1_std,mfcc_s3_2_mean,mfcc_s3_2_std,mfcc_s3_3_mean,mfcc_s3_3_std,mfcc_s3_4_mean,mfcc_s3_4_std,mfcc_s3_5_mean,mfcc_s3_5_std,mfcc_s3_6_mean,mfcc_s3_6_std,mfcc_s3_7_mean,mfcc_s3_7_std,mfcc_s3_8_mean,mfcc_s3_8_std,mfcc_s3_9_mean,mfcc_s3_9_std,mfcc_s3_10_mean,mfcc_s3_10_std,mfcc_s3_11_mean,mfcc_s3_11_std,mfcc_s3_12_mean,mfcc_s3_12_std,mfcc_s3_13_mean,mfcc_s3_13_std,delta_1_mean,delta_1_std,delta_2_mean,delta_2_std,delta_3_mean,delta_3_std,delta_4_mean,delta_4_std,delta_5_mean,delta_5_std,delta_6_mean,delta_6_std,delta_7_mean,delta_7_std,delta_8_mean,delta_8_std,delta_9_mean,delta_9_std,delta_10_mean,delta_10_std,delta_11_mean,delta_11_std,delta_12_mean,delta_12_std,delta_13_mean,delta_13_std,delta2_1_mean,delta2_1_std,delta2_2_mean,delta2_2_std,delta2_3_mean,delta2_3_std,delta2_4_mean,delta2_4_std,delta2_5_mean,delta2_5_std,delta2_6_mean,delta2_6_std,delta2_7_mean,delta2_7_std,delta2_8_mean,delta2_8_std,delta2_9_mean,delta2_9_std,delta2_10_mean,delta2_10_std,delta2_11_mean,delta2_11_std,delta2_12_mean,delta2_12_std,delta2_13_mean,delta2_13_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_rolloff_mean,spectral_rolloff_std,zero_crossing_rate_mean,zero_crossing_rate_std,rms_energy_mean,rms_energy_std,filename,class,fold
-211.51443,29.039425,112.05821,6.7022905,-30.765684,15.790631,-12.4884205,7.902448,-0.42041764,5.051019,-12.637752,3.2687368,-6.2746677,4.4911065,-6.6782827,7.2104635,-4.624251,4.3089952,-0.90757936,4.5466657,-3.1451087,4.9985685,-4.0711703,4.3897524,-6.654104,5.8763003,-156.86977,16.102667,113.986885,10.22833,-58.14536,5.039877,-6.670937,5.0431952,-8.443892,5.599707,-14.967052,4.7191095,-9.397791,4.836435,-14.910483,5.304943,-9.3622265,4.456928,-7.677439,4.540086,-3.9624019,4.1775193,0.47492763,5.3437676,0.07561179,4.0954447,-126.96676,21.99037,85.7198,8.851636,-58.00888,6.211127,-1.4481528,5.5245843,-19.85651,4.962257,-4.099787,4.683035,-14.968149,5.00579,-10.290054,3.7653592,-4.713935,4.937157,-2.5380113,4.448172,-0.934031,4.606911,0.9100268,3.6359363,3.0249689,4.226885,0.5946033,1.7568183,-0.014376464,1.1233381,-0.35532767,1.0746543,-0.027632661,0.8811461,-0.043594286,0.8124219,0.07764336,0.79073334,0.050690662,0.82614505,-0.039959498,0.92884815,-0.0633335,0.88609684,-0.058590174,0.8473512,-0.043336406,0.80298007,-0.0043900637,0.9327819,-0.008432868,0.83218956,-0.023407083,0.5044723,-0.041635204,0.5301854,0.05392554,0.5933437,0.01153471,0.48909372,-0.010424577,0.37615207,0.014178233,0.4338838,0.049556624,0.5660662,0.0044767004,0.5110683,-0.0078066494,0.4418556,0.012281101,0.54035646,0.017543748,0.43577915,0.022302985,0.46277964,0.0060015447,0.4401191,958.7463635603881,112.45181812753984,684.8547015652576,86.2466535194878,1475.1194267515923,171.63467033352967,0.09558494227707007,0.02067238591477438,0.09582702,0.06180933,4-121532-A-42.wav,siren,4
-139.56454,13.101027,-15.778305,7.902739,-95.60589,7.059199,2.7995846,6.3245196,-8.460539,6.016328,6.669421,4.3355966,20.035887,11.579821,-3.7249494,7.2605605,-9.101045,6.5978184,19.057823,19.499424,7.389879,12.436961,-1.1969832,10.950491,-17.564981,9.8821125,-144.68796,5.999196,-10.992742,5.291893,-86.20378,8.5314,-1.5087923,7.742729,-24.445457,3.9087057,-25.887337,13.102101,27.832275,8.982507,24.507872,7.089124,17.869633,13.853452,5.5277047,13.087256,-8.133454,14.25968,-8.636309,17.339489,-6.9612913,12.501809,-272.9869,109.16425,-2.1086116,5.8783526,-31.67873,38.015594,7.650729,9.831879,-7.0374084,9.150591,-16.0415,19.52913,0.30855218,2.853399,5.373841,7.6362824,8.487875,10.518312,5.5102134,7.2457895,4.356518,7.3318067,6.178809,9.883021,-3.4581213,7.715908,-1.5741699,6.558402,-0.033376116,0.82841825,0.49958122,2.433835,0.01179406,1.087697,0.12995233,0.8059643,0.00463295,1.3349032,-0.21393505,1.0451286,-0.06334183,0.892722,0.08601682,1.2091504,0.067461625,1.6120524,-0.12556598,1.4676777,-0.05939047,1.5928475,0.10530878,1.3273919,0.08196212,3.0638716,0.04738211,0.56587607,0.070691794,1.0208349,0.032184526,0.6036636,0.004774086,0.3853485,-0.0006386444,0.5131113,-0.026033502,0.4665943,-0.007074219,0.3453416,0.011698351,0.48199117,-0.033099923,0.44514796,-0.027132459,0.4601777,-0.0004524243,0.49889874,0.019216435,0.43001625,1715.3816139517874,844.6041066966033,765.2254584164093,405.5621262622802,2291.998407643312,1169.7650239188085,0.19028662420382167,0.10121140093002175,0.19708171,0.10703093,4-67358-A-42.wav,siren,4
-162.49544,37.525917,130.00099,11.957441,10.367046,22.874052,5.0216455,4.7607956,5.0250463,6.5000935,-2.852708,5.498728,-3.975852,3.9673386,-3.0399365,3.9712548,-3.732871,3.5095022,-3.996413,4.168827,-1.2787573,2.6200504,-2.6834166,3.942258,-1.9087068,3.255671,-92.09687,10.892612,92.472694,15.935153,-35.87704,6.358575,-0.826565,6.164436,-20.772581,4.920087,-11.343894,2.6817484,-22.733673,5.0322104,-12.991484,4.2431,-19.45247,5.6167116,-17.686893,4.8505406,-11.887895,3.9359088,-8.11591,7.4118657,0.10160681,10.870228,-65.47131,19.178879,65.21084,5.5584874,-34.065903,8.403236,-6.473347,6.761235,-13.5000105,5.042782,-8.509434,3.0977612,-24.777931,7.5523944,-14.53186,3.6775262,-16.279385,6.543269,-9.5295925,9.498081,1.7091379,4.685108,13.005913,3.3282518,22.71341,3.5744455,1.2637748,2.041011,-0.11565752,1.4188797,-0.42042902,1.1510516,-0.10772335,0.8435261,-0.055621937,0.6732808,-0.07469784,0.47348905,-0.12428446,0.9638413,-0.08709678,0.58327734,-0.044070754,0.68083906,0.0057020006,0.776317,0.028509377,0.49972275,0.05396074,0.58544964,0.11619689,0.65807813,0.030945586,1.1302838,-0.059065334,0.46745303,-0.02727264,0.7124167,0.021444144,0.51502454,0.01802842,0.37331104,-0.028030269,0.2901945,-0.009978462,0.5841851,-0.0003262445,0.31531078,0.008929985,0.43878797,-0.0068246713,0.49002054,-0.003349628,0.3094785,-0.012157986,0.2699234,-0.027738089,0.31107715,766.1010993809242,245.51889172870878,749.6960476035377,253.69030884207075,1238.8535031847134,417.15837270473673,0.05675880772292994,0.017610698846778957,0.34802887,0.16453156,4-80761-A-42.wav,siren,4
-156.22745,4.797096,69.56711,5.530851,-14.139572,3.7728024,4.3293133,5.033699,-4.053151,5.9823904,8.274163,5.98451,3.650571,3.6133976,-0.45806345,5.5013824,-0.45626763,6.466702,0.8550164,2.4090238,4.5606127,9.953183,-0.28587696,8.456849,-1.0259951,5.8021297,-150.42946,9.210008,67.51208,5.3981605,-16.231003,4.309518,10.962467,6.057546,-8.72027,6.9482017,7.791048,4.319635,3.716302,4.279582,-3.6551197,6.7291007,1.2090609,3.6635783,2.0542715,3.0780246,1.0800787,10.072999,-0.82367486,10.535087,6.4504313,5.8031735,-147.84561,6.248656,64.822296,6.327069,-17.475124,4.2584243,13.231754,5.6129932,-4.733008,7.8095984,8.855541,4.163105,2.5904248,5.2693453,-7.8297977,3.0099359,-1.111085,4.5932217,1.2993969,5.3140926,3.2083411,8.091071,0.25077862,5.8679023,3.126819,6.5370803,0.039238017,1.363069,0.01147301,0.92224133,-0.0161968,0.77632,0.013064009,1.0293472,0.09684134,1.1618221,0.023256399,0.8410912,-0.06162025,0.9033707,0.0076837796,0.905858,0.03468983,0.9912116,-0.049948074,0.54547083,-0.19010347,1.6688366,-0.08183818,1.5466983,-0.057649564,1.0868447,-0.029631196,0.78697634,0.0008627867,0.5201007,-0.033479743,0.5086441,-0.01783888,0.5989139,0.036814738,0.58974344,0.014371614,0.43874744,-0.0127280075,0.4873634,0.02623313,0.4185174,0.006615646,0.5812961,-0.00697589,0.33549982,-0.033744425,0.7687852,-0.02099715,0.62401503,0.0272479,0.53166807,1257.5662754648718,94.93824011390655,1308.1874849159535,90.07740449212018,2352.209394904459,325.1734021782655,0.12218849522292993,0.020424069545219067,0.038251292,0.009083394,4-90014-A-42.wav,siren,4
-134.09854,12.430584,55.32997,4.781164,-18.815172,5.920106,12.22999,5.863115,-3.2329175,8.010846,5.9479704,4.6427946,-0.69475067,4.8316708,-0.7410898,4.1106677,-6.392346,5.243142,-1.0747361,5.374595,8.0377245,14.1205225,0.5139369,8.380387,4.881952,4.754444,-119.3439,10.560871,52.620842,6.1506147,-23.698608,7.2443504,9.857441,5.256134,-1.4288156,6.2361794,6.786837,5.935154,0.9419205,6.5149226,-5.9502063,5.0467753,-3.1512542,7.1616497,-2.2663665,4.0298443,6.2795615,13.928689,3.271858,9.461864,4.5685625,5.805166,-158.98419,21.210747,61.133675,5.3466005,-6.3628755,10.481101,15.689277,3.7001877,4.4704623,4.9942365,10.981599,4.408287,2.848013,3.9074914,1.0012167,3.268272,2.3483891,3.361307,0.397262,3.9813426,-1.4964906,4.8696647,0.30802608,6.2417474,0.2644141,3.2172709,-0.030925872,2.4258952,0.052372787,0.8743623,0.099888,1.1812378,-0.032489236,0.94119245,0.12933923,1.1002953,0.0062918244,0.8409888,-0.023912648,0.96334904,0.06463253,0.81671154,0.03767313,0.976476,-0.053211335,0.79022306,0.013337266,2.1555474,0.10699837,1.3029559,-0.004035874,0.8200104,-0.012588195,1.1918724,0.0011146665,0.5708779,-0.0029088221,0.73836017,-0.018283958,0.573003,0.009149551,0.5341826,0.009118478,0.51438296,0.016423112,0.5801468,-0.0151062375,0.58092374,-0.06316884,0.5865828,0.011989856,0.47539806,-0.012999048,0.8969648,-0.0033124876,0.62850183,-0.0015031282,0.47350514,1422.6872769247882,146.06987684758272,1408.3677373604933,149.82363385549846,2640.4259554140126,266.1366796895108,0.13712305931528662,0.047996126797440856,0.053975936,0.02804823,4-90014-B-42.wav,siren,4
-126.47824,32.657356,111.929115,6.1184263,-38.410416,15.0955925,-0.7667103,9.27756,-11.420222,5.5720897,-9.608115,3.3679426,-13.450655,4.0075636,-9.813314,3.6382976,-1.2665305,3.189738,-7.5325193,3.6662872,-5.4792066,2.7690737,-2.6494482,2.954235,-0.6390025,2.6898487,-83.53234,7.1075044,86.422714,7.202744,-60.93929,5.9592624,11.672733,4.3255663,-20.345325,4.7942224,-1.5794017,3.8567283,-14.364046,3.131049,-3.4357524,4.4246426,1.3800703,4.086279,-3.9204352,3.9982696,-5.6584067,3.9947424,-2.0329251,3.6790106,-0.89574444,3.3806179,-70.93023,6.9428515,80.05947,4.791688,-60.735462,4.823487,13.855288,5.0119743,-22.734808,5.6029882,-1.3689429,4.168461,-13.120178,5.94352,1.1658493,4.5660305,-1.3763216,4.3115635,-5.5307417,4.0505266,-10.918207,3.6446798,-7.188691,5.4723635,-3.0154471,4.2046084,0.93400246,1.6900373,-0.25072178,0.8176423,-0.40447137,1.0245454,0.10715198,0.8682929,-0.15699872,0.5423186,-0.027741909,0.67250466,0.0019723685,0.793815,0.053304944,0.7443101,0.030359885,0.68286836,0.014347107,0.6387148,-0.011694331,0.6161714,0.023276333,0.85081357,0.036437567,0.6826943,0.052757926,0.7828801,-0.02615958,0.49835095,0.061388295,0.4998109,-0.0062710857,0.5316208,0.032602564,0.41335866,-0.010439115,0.41740814,0.019446429,0.39683136,-0.00665644,0.46453074,0.004393201,0.4242391,-0.004770083,0.43943375,0.017134663,0.4263856,0.0007266917,0.48490724,0.024024297,0.44676828,1136.4404293016744,176.50444468713115,838.0256658152938,106.73322518965155,1859.8726114649683,283.5430473977014,0.10014430732484077,0.022401075623705507,0.24425456,0.0970758,5-117118-A-42.wav,siren,5
-101.69923,42.859478,-22.206217,34.00381,-39.929268,12.288059,-3.7383897,3.6585526,-12.689681,5.8626842,0.6606683,5.242472,-11.362636,6.7956414,4.081512,8.559117,1.3865826,12.771425,13.846679,15.190808,10.704474,14.402462,-1.046903,17.516655,-6.547997,14.860514,-81.55098,6.7635927,-42.519924,4.74608,-30.80078,3.2841144,-3.1859426,5.979977,-14.140039,4.1739683,-3.9476619,5.2522173,-3.3110962,4.2914476,18.10374,3.368558,15.108771,4.2877812,12.71332,6.4872503,-13.511339,3.7662401,-16.711605,6.2637706,4.4463835,5.6598005,-80.62025,7.0007777,-42.199627,5.816792,-32.599205,3.1946344,-5.898978,3.8970115,-15.668923,2.118693,0.46984136,2.6940858,-3.5502598,4.1122327,18.11462,2.7759697,21.875734,1.9618524,3.5888078,2.1091917,-12.272296,2.0635834,-19.479776,2.2198749,8.524471,2.6527658,1.2778554,4.126732,-0.70493674,2.0994525,-0.021930069,1.1572102,0.04961754,0.7587989,-0.13076892,0.8732827,-0.051189836,0.5750152,-0.059054606,0.91274613,0.08385837,0.6785082,0.14122021,0.86280435,0.04748117,1.0814513,-0.093821675,1.276175,-0.12616931,1.4919182,0.045535702,1.5753522,-0.17376561,1.0404818,0.06916697,0.71199185,0.099372655,0.5676277,-0.018178202,0.545083,0.06893994,0.48696434,0.008318465,0.39206225,0.011429884,0.44509393,-0.018572973,0.40696803,0.003355664,0.41838202,0.017625343,0.42547747,0.027284106,0.49414036,0.0064011766,0.62908804,-0.014845927,0.6277984,2924.085610934298,354.63107839214075,1664.8745493485733,142.10588790858984,4820.5613057324845,566.2406724421636,0.2767777169585987,0.060900703061126875,0.25558493,0.09209512,5-117120-A-42.wav,siren,5
-169.32318,55.19912,110.496735,11.822561,-17.03427,25.044853,-1.2781663,6.8393545,-12.82419,5.519942,-8.712431,2.5392811,-9.880513,4.0918865,-7.423245,3.2266245,-4.0448904,2.6728904,-5.1747766,3.2853174,-2.640486,2.9838881,-4.294179,3.2260087,-2.7581253,2.3504183,-91.84809,5.4234653,91.20628,9.809142,-50.73509,6.177965,11.422625,3.5270975,-23.923166,4.5265584,-1.5779917,4.5530467,-15.5537405,3.8267593,-5.311402,4.1117015,-5.763747,4.193319,-3.2367413,3.4397867,-4.9704914,4.241384,-4.141095,4.3535705,-4.740032,5.2889404,-88.7455,7.822627,90.3146,13.412441,-51.433453,7.4100356,11.920613,3.6405358,-23.548883,4.709966,-0.55181664,4.071835,-13.770128,3.2109182,-3.4841855,4.222255,-5.0668635,4.0014424,-1.9965117,3.6969628,-4.7877254,4.1875596,-3.545634,4.6324406,-2.6507401,4.74715,1.1953605,2.2941206,0.24402858,1.3638254,-0.4782008,1.0678539,0.018395366,0.69428253,-0.10051369,0.57839644,-0.008216025,0.6481703,-0.06643397,0.55241615,-0.025947753,0.5692067,0.0073014693,0.52215433,-0.042167064,0.48577142,-0.031331915,0.5688394,-0.004680524,0.7046487,0.0036058442,0.7101646,-0.06714144,0.40942448,-0.058895987,0.46457565,-0.0018262757,0.3940873,0.03307997,0.39009568,0.03696454,0.428073,-0.0023569902,0.38097194,0.009683255,0.40109065,0.01947402,0.36786202,0.04351853,0.44267136,0.027107531,0.37386477,0.026978064,0.43291384,0.018755129,0.49055016,0.020773627,0.42301515,1019.8063747768191,203.52144557889054,839.9427411931746,121.2423509720749,1691.5804140127389,409.0999164539917,0.08195038813694268,0.019422393258953837,0.18383388,0.08756775,5-117122-A-42.wav,siren,5
-91.72126,17.913826,45.988533,9.332649,-12.785818,3.5687888,3.3712034,3.7183828,-15.693416,3.3832512,-14.851466,5.265434,-11.282121,6.0126944,4.9391985,5.6954794,7.2575383,4.818683,17.464767,8.272538,10.12169,6.5383325,-0.3547144,9.634903,-12.898737,7.588464,-135.11102,12.305088,26.20974,4.476583,-8.092982,3.7514358,-1.9449325,4.251305,-17.54851,3.588679,-12.573242,5.744995,-3.855641,3.2050178,13.864344,4.3070073,14.190273,3.1724837,26.978504,3.5270789,9.11286,3.9544334,-14.896321,2.7911625,-18.46472,4.359529,-146.40636,8.965753,15.377632,6.4288445,-5.0717916,4.3481555,-10.253184,4.9645047,-19.241205,3.7406583,-19.968319,3.5605326,-3.4503696,3.3661935,19.201406,4.0981236,14.00017,2.138597,26.389145,4.0420704,14.646223,4.099471,-15.417705,2.690267,-20.994133,2.8550434,-0.33432698,1.3742964,-0.2702579,0.87577957,-0.032141503,0.6802405,-0.051998958,0.6462117,-0.0611677,0.61873823,0.051346596,0.6157888,0.108501785,0.55724025,0.161627,0.6317511,0.07158244,0.52444607,0.10176102,0.6709013,0.07250054,0.63061273,-0.15116885,0.53410405,-0.097348824,0.5613073,0.05978701,1.1713,0.07621347,0.63528067,-0.00033785886,0.38851476,-0.0068460954,0.36236033,0.0035037417,0.4299713,0.008173685,0.4234251,0.016492166,0.36860877,-0.010039269,0.44389254,-0.025983319,0.38147578,-0.033451766,0.4535185,-0.03031962,0.4223075,0.021362333,0.29901928,0.027512174,0.36043563,1465.3308132960308,116.17523750880709,1436.3090204752164,87.06705400395192,2595.7404458598726,333.46628054278125,0.09432847332802548,0.006948270382668552,0.15573587,0.011565009,5-133989-A-42.wav,siren,5
-123.67034,21.256987,35.7209,10.6307335,-11.033921,6.1453032,-0.021715898,6.5018454,-17.483335,5.793313,-16.371563,6.980563,-7.398677,4.5623126,13.498531,8.054257,11.323379,3.423589,17.502491,5.742198,11.861362,5.7642055,-9.432151,7.0487614,-20.23264,4.893618,-114.7904,8.78549,44.23127,6.806274,-6.7802267,4.8601832,9.061451,2.8769426,-11.715914,3.394101,-16.0099,3.1070354,-20.861767,4.0619164,-3.5142152,4.937587,4.9717226,4.1433554,14.971479,3.477143,17.674404,5.2486134,18.13764,7.437538,-2.2562716,8.621044,-108.988144,7.949488,45.096794,4.7681875,-6.63319,3.2424238,13.630822,2.952412,-7.957021,3.259739,-15.455409,2.8205726,-22.675138,4.050794,-10.854044,3.0865495,-5.984714,4.1956654,4.416292,4.816883,9.019358,4.8435645,22.269924,4.318186,17.983093,3.9601872,0.25764737,1.7095332,0.11260576,1.0397959,0.050071258,0.6766663,0.09701,0.55773926,0.10260765,0.5292597,0.03991199,0.676072,-0.082542896,0.47151044,-0.19876388,0.6566741,-0.13331747,0.48792514,-0.078442335,0.68257666,-0.049982764,0.9171872,0.17796198,0.7704709,0.25930095,0.6234677,0.07779367,1.1838858,0.04773792,0.89397,-0.03179611,0.46001077,-0.0049842475,0.39975402,-0.0027659843,0.3333688,-0.013818102,0.42379913,-0.014124034,0.41915947,-0.0047071544,0.44703415,-0.003059678,0.3830982,-0.01855153,0.52765167,0.018827714,0.629892,0.021705583,0.53528166,0.03032356,0.4500242,1371.7345009080927,142.64579278856823,1379.2890881719295,74.19383736213847,2467.5557324840765,310.325542865421,0.08449442675159236,0.017465659573923008,0.1838741,0.04202365,5-133989-B-42.wav,siren,5
-91.77998,8.089931,89.04314,6.2303505,-11.114303,4.7499375,4.5242133,3.0031624,-11.182753,3.4108799,-12.534829,2.708964,-11.81505,2.7418187,8.859315,2.963769,5.2191305,2.8697844,6.612342,3.571661,0.8837873,4.9659414,-4.658025,4.4805503,-7.528648,3.594526,-86.25521,8.116319,82.60499,4.4701867,-12.939894,4.498427,9.318375,2.925711,-4.5667043,3.2678475,-6.907832,2.5524418,-9.92755,2.989149,6.6096244,2.675067,2.6963925,2.6878533,-1.7771448,2.4778695,-13.328968,3.3630273,-10.286342,3.180495,-3.635687,2.6138175,-80.12108,10.275028,71.5211,9.137793,-4.517218,4.9061055,8.4836645,4.453052,-4.1937494,3.035756,-4.5995994,3.006736,-8.872303,5.068961,4.511002,2.471423,-0.63376766,2.5251002,-2.528567,3.4671965,-11.035967,2.4004822,-11.89655,2.4964576,-1.7293794,3.4668105,0.023416689,1.7328504,-0.095924765,1.2294992,0.0038994635,0.6844553,0.087526985,0.50569093,0.103022,0.4465802,0.07629707,0.46258777,-0.0027529115,0.48519164,-0.014946212,0.4006503,-0.052868653,0.36453116,-0.040849566,0.4816305,-0.10828149,0.41552356,-0.07716915,0.38596186,0.02831606,0.46858218,-0.022802783,0.97649705,-0.019516412,0.5921169,0.0046310434,0.37198976,0.006398371,0.34505695,0.0028942716,0.27244464,-0.0050255796,0.33294243,0.027672306,0.40782297,0.026238281,0.3184628,0.0041914163,0.3112087,-0.0007111191,0.35900846,-0.006021121,0.27135667,0.0013335362,0.28238857,0.008034379,0.3047548,1104.2671828053021,163.75921634928872,1191.164361503778,198.42032373534778,1948.5469745222929,521.4421701264952,0.08693272292993631,0.013135979577894205,0.19131365,0.04022234,5-150409-A-42.wav,siren,5
-95.54715,5.485105,57.982357,3.8999276,-19.553135,4.2648273,2.5966392,3.8356888,4.871352,3.8042321,12.977086,3.3638914,3.2218046,5.0698576,-7.31072,5.3226995,-1.0217458,6.8890653,12.189307,6.442105,2.8956182,7.3353386,-4.254926,5.415562,-2.2941842,4.653068,-91.0842,6.8242545,58.2657,3.612411,-20.55827,5.6987567,1.4943477,5.87162,3.5904036,4.994858,12.157337,6.231136,2.892755,8.513564,-5.1948185,4.666209,-2.7375035,9.465094,6.6058598,8.194245,1.3029143,8.288094,0.18250081,8.969176,-0.77437395,6.0971293,-93.78899,6.243422,61.07986,4.0044236,-15.50349,6.1793365,-2.7879734,6.0950294,-7.0640073,4.744942,6.4167347,7.835299,12.624513,6.8040657,7.0989666,6.099806,-3.508125,6.9833436,-0.85708606,6.787632,-2.8426454,8.360186,-1.0296892,8.266455,1.7103283,5.782131,0.10446876,0.83052385,-0.0315953,0.6248123,-0.12310576,0.78647864,0.003693356,0.79816854,0.07807618,0.6645175,0.03048771,0.7477165,0.026198054,0.7815574,-0.08308287,0.7634074,-0.10517727,0.8537878,0.10841348,1.0843039,0.14090657,1.1048244,-0.055669334,1.1129076,-0.09634349,0.8385919,0.012574452,0.51386374,-0.0070437444,0.40003136,-0.0066448473,0.3928828,-0.012781921,0.40881658,-0.010108512,0.3294922,-0.021729955,0.3634746,-0.010014135,0.3635073,-0.008630764,0.31050208,0.016050167,0.3143849,-0.01167686,0.41918582,-0.030432547,0.3771549,-0.029657716,0.4469857,0.01016613,0.33721966,1521.9426845890878,118.24716171485962,1418.0378594284557,166.56623246683992,2629.2794585987263,468.19437433789136,0.1497064092356688,0.02590444082994082,0.15249838,0.09405473,5-160551-A-42.wav,siren,5
-177.04582,13.528231,80.15744,7.3896976,-36.36356,4.745249,-12.36727,5.535996,-13.259869,3.9644384,-15.041317,3.1391711,-1.9688137,4.6469893,19.014902,3.5072753,13.736623,3.9926317,4.504267,3.6785157,-10.341096,5.3430467,-11.943371,4.6868296,-8.538861,4.6438427,-196.09927,7.311788,89.44487,4.117051,-17.858326,5.312566,-21.072697,4.1858506,-19.518217,3.6699874,-7.1843896,3.3999074,-1.6723437,3.5900922,12.161981,3.5615914,12.82964,3.6994085,10.55168,3.7762585,1.3702253,3.1775384,-4.035709,3.3193374,-9.700911,5.018913,-189.34395,7.040997,87.13007,6.3259797,-22.736876,5.7964168,-14.203463,5.751983,-13.202076,4.1026616,-15.110512,3.1868882,-6.4221587,3.9310513,15.20559,3.8942022,15.359345,4.050627,6.7214656,5.1453485,-8.240716,6.353456,-11.013045,4.756664,-8.385111,4.428404,-0.120726,1.4527171,0.040725168,0.84552115,0.07757652,0.63372403,0.027992375,0.6669942,0.010004068,0.596686,0.025859736,0.5205033,-0.0073360046,0.70738184,-0.059234448,0.6221662,0.02909932,0.7045716,-0.026456838,0.68305534,-0.023855932,0.83665717,-0.023612387,0.6151097,0.017957674,0.7099758,0.23830155,1.1137496,-0.122776225,0.62748533,0.03523639,0.3980641,-0.041068107,0.4124885,-0.0015991114,0.43418944,0.009440185,0.37599114,0.01771102,0.4092889,-0.039898075,0.41866735,-0.0238441,0.4322934,-0.019379877,0.43085903,-0.012686275,0.47127646,0.036679424,0.40532693,0.0026483203,0.4189076,979.099523441872,101.31571652081988,797.108974177045,152.51595379678255,1166.7993630573249,308.51467790120785,0.09871989450636942,0.007902466254956185,0.12459499,0.06540242,5-184323-A-42.wav,siren,5
-204.6974,65.70345,93.81909,30.940628,11.978593,10.62599,21.4481,8.741245,1.7914622,6.7750273,-3.507718,5.534722,4.9099607,7.3337893,5.699425,4.744475,-1.0429914,4.8901978,0.9385806,4.614019,1.6260581,4.9335446,-0.62123686,5.3102336,-0.64443326,3.4635298,-250.83546,88.35113,74.19234,46.97968,13.3420925,9.776877,15.208482,9.835597,-0.32713825,7.0950036,1.4831802,4.421891,7.653954,6.093109,3.8721135,3.0268865,-2.438565,4.746558,0.42528346,3.0253937,0.5577727,3.34917,0.37574285,2.5443652,1.1652368,2.7585676,-370.18753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.673375,7.1146493,-0.48745358,4.0442877,-0.0934009,1.1387664,-0.06166723,0.9784256,0.008925481,0.9062118,-0.0010515273,0.642647,0.010544194,0.63452363,-0.029886795,0.50486904,-0.033169653,0.56647575,0.0025416408,0.4140669,-0.008349725,0.4515132,-0.008085035,0.47964188,-0.0030524821,0.30386508,-0.17853165,4.6095924,-0.23446167,2.047476,-0.048684146,0.747916,0.0037678198,0.60313714,-0.01789184,0.53975374,-0.043891642,0.5112137,-0.040546574,0.6671198,-0.0008909907,0.37524965,0.03744297,0.42931733,-0.010255487,0.36724573,-0.013150721,0.3070604,0.012018744,0.36134475,7.2710072e-06,0.30390018,446.82068872070226,542.1757486414987,648.5222458240873,667.1591298080958,844.546178343949,1177.5833582985813,0.01698721138535032,0.019707960415722574,0.056018658,0.086292066,1-101336-A-30.wav,door_wood_knock,1
