dataset,filename,file_path,class,split,mfcc_s1_1_mean,mfcc_s1_1_std,mfcc_s1_2_mean,mfcc_s1_2_std,mfcc_s1_3_mean,mfcc_s1_3_std,mfcc_s1_4_mean,mfcc_s1_4_std,mfcc_s1_5_mean,mfcc_s1_5_std,mfcc_s1_6_mean,mfcc_s1_6_std,mfcc_s1_7_mean,mfcc_s1_7_std,mfcc_s1_8_mean,mfcc_s1_8_std,mfcc_s1_9_mean,mfcc_s1_9_std,mfcc_s1_10_mean,mfcc_s1_10_std,mfcc_s1_11_mean,mfcc_s1_11_std,mfcc_s1_12_mean,mfcc_s1_12_std,mfcc_s1_13_mean,mfcc_s1_13_std,mfcc_s2_1_mean,mfcc_s2_1_std,mfcc_s2_2_mean,mfcc_s2_2_std,mfcc_s2_3_mean,mfcc_s2_3_std,mfcc_s2_4_mean,mfcc_s2_4_std,mfcc_s2_5_mean,mfcc_s2_5_std,mfcc_s2_6_mean,mfcc_s2_6_std,mfcc_s2_7_mean,mfcc_s2_7_std,mfcc_s2_8_mean,mfcc_s2_8_std,mfcc_s2_9_mean,mfcc_s2_9_std,mfcc_s2_10_mean,mfcc_s2_10_std,mfcc_s2_11_mean,mfcc_s2_11_std,mfcc_s2_12_mean,mfcc_s2_12_std,mfcc_s2_13_mean,mfcc_s2_13_std,mfcc_s3_1_mean,mfcc_s3_1_std,mfcc_s3_2_mean,mfcc_s3_2_std,mfcc_s3_3_mean,mfcc_s3_3_std,mfcc_s3_4_mean,mfcc_s3_4_std,mfcc_s3_5_mean,mfcc_s3_5_std,mfcc_s3_6_mean,mfcc_s3_6_std,mfcc_s3_7_mean,mfcc_s3_7_std,mfcc_s3_8_mean,mfcc_s3_8_std,mfcc_s3_9_mean,mfcc_s3_9_std,mfcc_s3_10_mean,mfcc_s3_10_std,mfcc_s3_11_mean,mfcc_s3_11_std,mfcc_s3_12_mean,mfcc_s3_12_std,mfcc_s3_13_mean,mfcc_s3_13_std,delta_1_mean,delta_1_std,delta_2_mean,delta_2_std,delta_3_mean,delta_3_std,delta_4_mean,delta_4_std,delta_5_mean,delta_5_std,delta_6_mean,delta_6_std,delta_7_mean,delta_7_std,delta_8_mean,delta_8_std,delta_9_mean,delta_9_std,delta_10_mean,delta_10_std,delta_11_mean,delta_11_std,delta_12_mean,delta_12_std,delta_13_mean,delta_13_std,delta2_1_mean,delta2_1_std,delta2_2_mean,delta2_2_std,delta2_3_mean,delta2_3_std,delta2_4_mean,delta2_4_std,delta2_5_mean,delta2_5_std,delta2_6_mean,delta2_6_std,delta2_7_mean,delta2_7_std,delta2_8_mean,delta2_8_std,delta2_9_mean,delta2_9_std,delta2_10_mean,delta2_10_std,delta2_11_mean,delta2_11_std,delta2_12_mean,delta2_12_std,delta2_13_mean,delta2_13_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_rolloff_mean,spectral_rolloff_std,zero_crossing_rate_mean,zero_crossing_rate_std,rms_energy_mean,rms_energy_std
animal,animal_sounds_caoofficial_dog_109.wav,data/processed/audio/Dog/animal_sounds_caoofficial_dog_109.wav,Dog,train,-245.18465,9.721565,81.878105,9.820679,44.062958,5.4985666,27.388117,4.9963393,20.489578,3.8778636,14.764951,3.5671103,15.364807,3.3274882,17.696968,4.3143225,17.7603,4.8958874,16.608057,4.581843,12.384578,3.7656786,6.0315084,2.7905416,1.4996139,2.4927683,-254.18172,4.7452965,71.20766,5.7468686,37.73667,3.5797246,26.032352,3.0111089,23.693144,3.6936615,19.246277,2.881572,17.757235,2.56739,17.720482,2.2984061,16.234304,2.1456618,14.598223,2.1954744,11.889407,2.2279243,7.858224,1.9316465,4.648635,2.1455042,-256.06876,16.418982,67.7873,2.3815517,37.11882,4.016764,25.636646,2.5314262,24.459604,2.873029,20.40319,2.6084943,16.850573,2.5523775,16.079044,2.5051174,14.710317,2.4310126,12.388613,2.2075076,9.811659,2.0001078,6.827207,1.4902482,4.23501,1.3754349,0.41324344,1.6529795,0.11428701,1.065956,0.045748197,0.7634881,0.088602155,0.6807872,0.046836115,0.4982536,0.013602404,0.41820335,0.03867266,0.42058936,0.062653586,0.55514205,0.05599021,0.63338494,0.04579684,0.6140084,0.03858487,0.530573,0.031862967,0.37835672,0.021383071,0.27661625,0.18795982,1.2901537,-0.0887802,0.3684624,-0.06675066,0.42459595,-0.042676132,0.38195387,-0.090162635,0.45375198,-0.084765024,0.4588821,-0.052946992,0.3368212,-0.04674603,0.3211733,-0.05388424,0.30646768,-0.04503204,0.28212905,-0.019750807,0.2753495,0.0012277325,0.24439596,0.0009405411,0.18213773,215.98442796731047,106.14857387768265,608.8891751261103,167.5306173034788,171.75099206349208,266.93113768513575,0.011966765873015874,0.002350381849213365,0.20335108,0.11503567
animal,animal_sounds_ggquang_Cow_26.wav,data/processed/audio/Cow/animal_sounds_ggquang_Cow_26.wav,Cow,train,-97.54346,17.698929,101.79037,9.439138,-57.06463,5.5971713,-5.617082,3.6111348,-12.352775,6.1388426,21.65843,5.228758,-10.699549,3.761717,8.997837,3.2127178,-6.290308,2.917758,-4.5763373,4.0903983,2.6946054,2.602511,-2.967259,2.5887446,2.8829725,3.9496398,-308.6148,103.382805,22.710602,41.811226,-9.62307,18.780968,0.96874845,3.9105692,-2.1700954,4.743286,3.9322407,7.38265,-2.3906224,4.774543,1.5275772,3.0427008,-1.2597157,3.2557297,-0.8396523,2.8175824,0.9389415,2.2404673,-0.021162737,1.601662,0.63771355,1.9588846,-364.75888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6859868,8.127152,-0.5914828,3.3087106,0.4327321,1.6469333,-0.012768951,0.6196227,-0.005416031,0.78297395,-0.19426788,0.8042354,0.01750893,0.5522451,-0.06335493,0.43102932,0.024370642,0.43269858,0.015567009,0.5875916,-0.018007174,0.32152185,0.04741369,0.35831967,0.03139582,0.33172992,-0.19751535,2.8525949,-0.052410565,1.0861735,0.057781115,0.70459336,0.026006075,0.36430013,0.027519003,0.40102038,-0.009902888,0.38073048,0.029523918,0.2576344,-0.025874322,0.28012672,-0.025124906,0.28905046,-0.021601101,0.32829058,-0.028447181,0.2748003,-0.005478024,0.22158371,0.01575293,0.2301671,491.80774344430125,590.2757935946714,337.0048175039699,413.44621675436207,714.905753968254,871.3711922220922,0.054408482142857144,0.06626840536757168,0.07457143,0.100237116
animal,animal_sounds_caoofficial_koyun_19.wav,data/processed/audio/Sheep/animal_sounds_caoofficial_koyun_19.wav,Sheep,train,-211.5095,134.4939,54.248405,46.697575,-38.545315,37.042046,12.219365,14.025651,0.5509982,5.783027,-4.4436088,9.21631,0.8872823,7.8544426,-6.9590263,7.670267,8.36436,7.7510495,0.31415182,2.340845,-1.43511,2.568597,4.733235,4.808013,-1.5555311,2.2606843,-361.7174,3.0517578e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-361.7174,3.0517578e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3146524,9.633617,-0.72676903,2.8790169,0.22364552,2.9904585,-0.040232938,1.4541458,0.016616859,0.7457674,-0.124292925,1.0964006,-0.17201523,0.9929593,0.08713643,0.6431648,-0.040885366,0.6975516,-0.05977741,0.29560527,0.0051382277,0.25950295,-0.032259855,0.47125915,0.026649926,0.15623511,-0.2591885,2.5683012,-0.108334236,1.2376194,0.14838508,1.1099219,0.06576096,0.8906242,-0.01719573,0.43629888,-0.0036259615,0.49937114,0.033665683,0.35814813,0.02695294,0.41633636,0.0021276455,0.30269232,0.01015049,0.112256825,0.003931106,0.16961278,0.016729575,0.26301122,0.015619379,0.14992952,268.964097650358,556.7398685618429,171.1237056312449,353.77282586501127,421.75099206349205,863.7279188388861,0.029002356150793652,0.06723564733208363,0.045762442,0.12526156
animal,animal_sounds_ggquang_4-130584-A.wav,data/processed/audio/Frog/animal_sounds_ggquang_4-130584-A.wav,Frog,train,-121.30522,37.586697,14.429665,7.117091,-11.865336,17.083517,-5.467778,5.6889772,-9.989638,10.624256,-15.873794,4.2216697,19.48074,3.537241,1.5487391,8.017134,0.25251547,2.6495054,6.9839044,4.51204,-9.7391205,4.560883,-4.8007317,6.823016,-7.2261834,3.9808955,-156.86452,84.84337,14.691591,8.826522,-3.9626102,16.823997,-5.282748,4.4223204,-6.023547,10.036171,-13.171128,6.903007,15.095325,5.5866218,-3.473553,9.101656,0.10680121,3.1727219,5.4700265,3.7529216,-9.102196,4.8585505,-1.5920085,6.9660926,-6.5989976,3.5907729,-387.36728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2979903e-05,9.094947e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7037612,10.50434,-0.1956751,1.171886,-0.031953335,3.410163,0.087727696,0.692961,-0.086207606,2.215416,0.11677955,0.87585187,-0.12322788,0.7292479,0.05640974,1.8272948,0.002475572,0.31474867,0.018353047,0.8178961,0.13231157,0.8756476,-0.04150266,1.4721955,0.002643327,0.6637478,-0.05469902,5.4788504,-0.0096002985,0.8820797,0.011790492,2.1405656,0.028390791,0.5920516,0.0022460336,1.2147865,-0.017790386,0.49750102,-0.016603913,0.39121974,0.00643547,1.0169569,-0.009887499,0.30709517,-0.012589881,0.4271514,-0.0026363607,0.50966007,0.012209054,0.76252455,0.03145747,0.3491365,2076.6304597784515,1633.2122721521814,1404.0604708258572,1102.7229218246684,3785.342261904762,3026.81838507939,0.24140469990079366,0.20979364109436133,0.046656027,0.080900244
animal,animal_sounds_caoofficial_koyun_3.wav,data/processed/audio/Sheep/animal_sounds_caoofficial_koyun_3.wav,Sheep,train,-169.30234,29.910778,44.128643,8.162765,-64.244156,15.980529,38.95866,8.162458,-38.14727,9.980042,13.560211,5.913803,-8.728568,4.3205748,18.335041,4.751748,10.570577,5.0555677,2.1154935,4.5104446,5.614469,3.5318518,1.3479968,4.260775,8.808764,4.1077933,-215.24089,106.14539,31.36942,9.885441,-55.376564,35.605953,44.23774,17.793364,-24.103249,18.694029,12.821919,3.7110507,-2.4481282,8.485065,13.685897,4.5765257,9.203314,4.1788206,3.983126,4.821297,-1.1405522,7.2629476,5.325241,4.738709,15.160642,2.9802172,-188.60655,107.78189,34.45704,10.842594,-56.01161,32.468433,47.516193,16.79247,-31.752249,21.244207,18.299082,6.5563574,-4.4882116,8.683776,10.681859,5.3242946,6.724282,4.010674,4.0562353,5.7441764,4.461178,4.7121687,2.5267425,6.8760095,7.9673615,3.6608443,1.1579233,11.414997,-0.13463077,1.9126993,-0.48660618,3.945914,0.247071,1.9092888,-0.07171474,2.496103,-0.16174519,1.0659279,-0.07048739,1.050322,0.059361342,0.8545407,-0.02176122,0.7554026,-0.0235687,0.78458554,-0.059698604,0.7493044,-0.16459654,0.88032687,0.034004506,0.5804114,-0.23929888,3.4216216,0.008254229,1.0231502,0.22078559,1.313945,-0.06390669,0.70046896,0.17700103,0.8663885,-0.0686535,0.5893703,-0.003960831,0.5240321,0.00849748,0.40439397,-0.039829034,0.6120256,0.06619717,0.4884593,-0.027106483,0.40745533,-0.028568255,0.43349072,0.0074782013,0.4301653,1917.3083565389782,781.958257502803,1128.736047193788,346.8480079904454,3021.8253968253966,1096.5897788712252,0.18769376240079366,0.1146115368133492,0.05301301,0.026961556
animal,animal_sounds_ggquang_Dog_24.wav,data/processed/audio/Dog/animal_sounds_ggquang_Dog_24.wav,Dog,train,-196.46736,136.92393,45.758186,48.65466,-16.591454,19.26212,-0.43685585,8.555248,-13.894682,15.581346,11.040697,11.989104,-14.384427,15.624934,-1.715822,4.0958285,-4.6660595,5.991758,-2.2494843,4.411423,-1.6999499,2.4914203,-6.2540245,6.7908473,0.4604384,2.252457,-324.23996,3.0517578e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-324.23996,3.0517578e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.457055,8.747531,-0.7364157,3.1908453,0.38445488,1.3793429,-0.13926315,1.1652293,0.24679908,1.0657247,-0.15322784,0.87467694,0.27383313,0.95615536,-0.0065131094,0.44589648,0.04280455,0.47514382,0.017103305,0.37010607,0.023226272,0.18130127,0.09340962,0.48189333,-0.04035081,0.25428784,-0.19299865,3.6890674,0.0558145,1.6313615,0.061991937,0.86075383,-0.020600254,0.8713451,0.068216726,0.60573196,-0.037975624,0.44432855,-0.032755286,0.4838813,-0.027502475,0.4006518,0.045313746,0.3041127,-0.0336254,0.3668154,-0.0063751056,0.13579944,0.019122448,0.2514591,0.0151026,0.1713398,179.24211929451138,420.5017747999695,161.56543731029709,375.89378664320736,287.3263888888889,698.1997144535022,0.012338789682539682,0.029834883894563482,0.06763842,0.16580509
animal,animal_sounds_caoofficial_Kus_81.wav,data/processed/audio/Bird/animal_sounds_caoofficial_Kus_81.wav,Bird,train,-290.98325,56.58489,-41.096977,38.517754,-13.530775,9.208579,19.760477,8.050911,-11.458089,5.343623,10.5778,5.8510027,-16.22582,6.7159176,5.2910566,3.8039098,4.0741053,4.8131685,-1.863072,4.6485243,-0.21547773,3.4356165,9.096014,4.247762,-5.322559,2.5540512,-423.41705,62.953163,-7.54896,23.372482,-2.2537084,7.18715,3.1787062,8.506439,-1.0489323,3.1394079,1.7912078,4.604981,-2.7434058,7.174236,0.6888294,2.011023,1.290161,3.4278457,-0.86790437,2.7376497,0.3682052,1.9233259,1.3418899,3.3734148,-0.9708247,2.545848,-447.21283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2979903e-05,9.094947e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2097406,8.331567,0.38630694,4.5395417,0.12547758,1.170339,-0.14124382,1.1531827,0.05747384,0.5553762,-0.07506459,0.66534823,0.09051475,0.9447489,-0.044772748,0.38202226,-0.04372045,0.4288882,-0.014318883,0.46203974,0.016754044,0.32692647,-0.0581854,0.470535,0.046243947,0.30381924,0.07943365,6.777983,-0.069416985,4.2427597,-0.04224101,1.0965179,-0.008685662,0.9180439,0.0280414,0.464955,0.04131568,0.6224542,0.0029162944,0.71504384,-0.018077077,0.2649156,0.0044695083,0.28595117,-0.025834564,0.35052556,0.002090681,0.26664522,0.032461695,0.42486757,0.0059708054,0.2367101,1438.5757942364598,1843.7823099847176,550.4205107983744,719.1740125834027,2015.749007936508,2573.6097847249007,0.17344835069444445,0.2240485489235395,0.010421179,0.026457205
animal,animal_sounds_ggquang_2-103423-A.wav,data/processed/audio/Cow/animal_sounds_ggquang_2-103423-A.wav,Cow,train,-42.905243,8.483098,80.27022,5.294117,-28.550386,6.7983985,-8.372417,5.7518396,-7.657544,4.6784463,0.27066377,5.166255,-0.14450455,3.837113,1.1634479,3.9216146,-10.697506,3.7252815,-5.4154983,3.9396522,1.1227185,2.7675302,1.7645537,4.1197534,-3.033387,5.519351,-256.18884,138.04604,30.157122,36.97759,-9.871444,15.32132,0.7457074,3.3479154,-1.3128417,3.2560358,-1.0437723,2.562866,0.8725217,2.5677562,0.69406694,2.1437547,-1.9883288,3.455752,-0.6695988,2.425634,1.153544,2.2844615,1.7271593,2.5752983,-0.42275846,1.8052251,-365.15073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2979903e-05,9.094947e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4563339,7.8246827,-0.61367726,2.319155,0.19247101,1.0336637,-0.037423767,0.6988566,0.027207183,0.51201236,-0.00063678954,0.52415687,0.015533932,0.43385765,-0.06249146,0.5708467,0.09790607,0.40720862,0.0050343587,0.54198205,0.013111777,0.40327504,0.041689374,0.35627654,0.09682663,0.35173517,-0.06893688,2.9792502,-0.021854311,0.8765499,0.0042275246,0.4122709,0.015189107,0.34322667,-0.01875351,0.35637498,-0.01740493,0.31106377,0.009303575,0.26066902,0.01652928,0.3675313,0.032937504,0.31616038,0.03458247,0.3499113,0.007545142,0.28023228,0.0077458327,0.19156101,0.009512797,0.17846298,616.4223530078623,672.8281845118729,571.8514964886685,625.4366429652105,1034.5982142857142,1189.0419303809908,0.052990141369047616,0.05756148555277529,0.11314799,0.13723552
animal,animal_sounds_ggquang_5-194899-A.wav,data/processed/audio/Cow/animal_sounds_ggquang_5-194899-A.wav,Cow,train,-170.41513,103.3733,49.1953,27.670637,-16.640701,9.0557165,-6.5290976,5.2875533,-17.937904,10.144711,-4.8819175,4.14483,-10.1664915,5.3036814,-2.549266,5.928444,-2.2139354,6.5184703,2.6843412,4.595321,1.3408606,3.1350987,-2.3153718,4.065399,-2.2172053,2.8350618,-358.4058,25.096329,17.841787,16.291988,2.721147,4.7419677,-2.401155,4.5530696,-2.7780268,3.5097156,-2.11002,2.7323494,-1.0860207,2.7122114,0.61863375,3.1191993,0.7092519,3.5005593,0.9332967,2.7445176,0.53417015,2.738937,-0.050621692,2.2835677,-0.5144543,1.9753937,-380.43924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6362076,10.10028,-0.20772114,2.4155414,0.07908278,1.1209677,0.056957215,0.74522716,0.14090216,1.3230904,0.07277006,0.58192056,0.11437787,0.704652,-0.0031534755,0.7053964,-0.06666413,0.8215381,-0.03775442,0.49260408,-0.018044863,0.45305336,-0.016620893,0.45453557,0.007535709,0.3717384,0.078847945,3.2356093,0.024079535,1.0512693,-0.009461486,0.6945899,-0.030500676,0.56716603,-0.025459668,0.61018103,-0.0028821477,0.38342187,0.004516087,0.47733003,0.009145589,0.31355253,0.023566168,0.4001064,-0.00795185,0.35524878,-0.016691374,0.3796259,-0.010319607,0.31780437,0.024345942,0.26336482,1316.2223763914164,1241.9858072444065,1100.2306752211107,995.0962928203039,2612.2271825396824,2493.2878961494835,0.11283172123015874,0.11337973542278112,0.028940674,0.07603365
animal,animal_sounds_caoofficial_Kus_109_v2 (51).wav,data/processed/audio/Bird/animal_sounds_caoofficial_Kus_109_v2 (51).wav,Bird,train,-234.83238,18.818184,-65.013565,14.63295,-82.80588,6.917651,-16.342266,5.726666,-29.713785,5.2304807,-4.501541,4.998539,22.20494,5.1955395,8.015535,3.9881754,-5.0675497,6.6809874,4.5655313,4.3797803,6.091642,5.2362494,5.3858247,5.5504656,-4.7055397,3.4336138,-224.0408,25.457827,-73.837685,16.388638,-85.27848,6.9895697,-16.816488,4.9106297,-27.93761,3.7293856,-2.4289677,4.9183354,23.64299,6.0915785,3.231607,4.1448274,-3.5096533,5.3531036,5.717671,5.390778,6.2333193,5.2563233,5.3507457,5.8341002,-5.838461,3.651067,-220.75919,23.16127,-69.80392,16.614054,-90.26107,9.608152,-21.025724,5.7895684,-19.425625,4.7724347,-0.0009793327,5.252117,15.056352,8.923377,4.2212067,4.733516,1.6427412,6.785,4.8195415,5.5315676,3.3536425,5.091817,3.1462824,5.816997,-2.3060894,2.910689,0.24309261,5.2669806,-0.038797364,3.7115803,-0.08409736,1.6568397,0.034179896,1.047383,0.08257118,0.7386088,0.03289565,1.0987713,-0.075621925,1.3496063,-0.012773847,0.78914404,0.013182561,1.3252534,0.025238173,1.0203022,-0.058032695,1.0924062,0.00843317,1.155,0.025936883,0.7036655,-0.010627413,2.5041764,0.24689466,1.6785107,0.11787666,0.99581337,0.06942775,0.7295593,0.0793933,0.46559748,0.034407623,0.4467132,-0.09478106,0.673583,0.016270392,0.5735569,0.016379861,0.59895974,-0.042081777,0.666476,-0.025679994,0.5676546,-0.022720894,0.661041,0.028201213,0.425229,2932.342208977637,99.84696489987265,1376.6488485918323,140.65326104538997,4052.4553571428573,381.3403742300676,0.3225368923611111,0.03210152258201793,0.027856724,0.016116016
animal,animal_sounds_caoofficial_cat_84.wav,data/processed/audio/Cat/animal_sounds_caoofficial_cat_84.wav,Cat,train,-60.792206,66.37249,17.797564,7.894833,-50.56994,13.793098,6.9451723,7.754812,-15.718477,9.218757,1.7483236,7.492298,-11.335288,5.1643376,4.34779,5.85589,1.1792352,4.6047587,10.153481,4.0634284,7.1366343,4.6242223,4.861558,3.225253,-4.8675513,4.3861017,-47.60136,8.542821,37.120483,6.665869,-67.631226,5.2128596,-4.5187316,5.7687488,-10.396147,5.576402,-4.2234287,6.173767,-6.3538656,3.4502356,-1.0216348,4.0597215,-3.3758068,4.185005,6.570245,4.2407517,8.471215,3.7047496,5.9219704,4.261353,-1.0000675,3.7058265,-38.849304,7.8386216,15.535694,15.755126,-49.385098,9.787838,4.0365314,10.334324,-21.77019,7.653594,0.43081197,7.1383986,-9.154292,4.404549,3.4077737,6.179353,-4.0901575,5.413199,5.418182,5.8854027,4.67821,5.209068,4.887879,5.550583,0.56066376,5.321472,1.6565421,8.283643,-0.011587737,2.135151,-0.1638139,2.017019,0.026301347,1.5201871,-0.2451789,1.5657687,-0.01736348,1.3169341,0.03792963,0.8340926,0.078069836,1.027611,-0.095594384,1.0307647,0.022687113,0.94089514,0.019831507,0.86196285,-0.008700571,0.8983961,0.062249273,0.9450661,-1.0915278,4.8754616,-0.04382516,0.83362794,0.22124256,1.3161293,-0.14026195,1.0155271,0.09980067,0.68750817,-0.09540274,0.80338144,0.07947558,0.57048166,-0.08020058,0.6413823,0.042379055,0.6236568,-0.14893386,0.7792482,0.027469734,0.5133785,-0.0027726633,0.47259858,0.07235571,0.5912139,2164.467227389916,367.5867998261398,1241.7689300726888,189.28192884701403,3355.282738095238,715.5731708511071,0.24630301339285715,0.0634768733707829,0.19561228,0.04312993
animal,animal_sounds_caoofficial_Kus_86.wav,data/processed/audio/Bird/animal_sounds_caoofficial_Kus_86.wav,Bird,train,-321.8835,85.12569,-34.93155,36.65853,-12.77047,10.440503,16.721235,10.192983,-7.33811,6.0721555,7.51925,8.733414,-11.063162,9.4465885,3.922428,3.9154792,3.8974319,4.7508187,-1.7730582,3.511466,1.093802,4.3528833,7.7988973,6.504443,-3.2879333,3.2248583,-451.99557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2979903e-05,9.094947e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-451.99557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2979903e-05,9.094947e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3074555,5.082191,0.38399932,2.168309,0.14327776,0.6783207,-0.16629405,0.70713425,0.06532804,0.5080682,-0.09634869,0.5657732,0.12738457,0.62730795,-0.039350837,0.19614552,-0.023024008,0.38724378,0.019720793,0.21192223,0.028007427,0.36768776,-0.0896726,0.38954246,0.02440412,0.25266403,0.33659065,5.007204,-0.22903466,3.146229,-0.092398345,0.9686978,0.05507069,0.6322966,0.0146913,0.4142405,0.08470117,0.8020062,-0.024755023,0.53086674,-0.0032582132,0.19343871,0.000785734,0.2644615,0.02840692,0.31236094,-0.013506781,0.30606312,0.04508166,0.39810914,0.03487944,0.27465793,985.94591683101,1662.6239719358164,375.58528952967436,640.0950454081279,1386.1607142857142,2332.702848112793,0.11549789186507936,0.2000769184451712,0.006973862,0.023242092
animal,animal_sounds_ggquang_Dog_36.wav,data/processed/audio/Dog/animal_sounds_ggquang_Dog_36.wav,Dog,train,-170.59587,59.693367,67.713005,19.672083,-47.85308,13.178808,-13.2190275,6.218058,-5.2900496,7.9566784,-25.5214,7.68897,-6.160758,5.735209,-10.544236,8.631886,8.642473,13.759113,10.965816,14.854096,6.629672,13.472601,10.517885,21.186455,9.704945,13.146311,-325.90094,70.1731,33.133076,38.321,-10.967422,13.640832,-0.74491316,2.6393323,3.2617276,5.8327584,-8.797876,10.413106,-1.6735996,4.565717,-4.465066,5.9607773,-1.4644532,4.328326,-0.37369877,1.9648302,-0.42183262,2.2589824,-3.9780972,6.44428,-0.4994559,4.4571705,-386.24283,3.0517578e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4533935,5.855792,-0.5641326,3.1117647,0.43725246,1.5167215,0.102324694,0.83271277,0.07525687,0.7873649,0.21525395,1.1145359,-0.028983237,0.68368155,0.07362497,1.0102444,-0.005571281,1.2579409,0.009846941,1.4747138,0.043017462,1.2965418,0.07425861,2.4257648,0.09988031,1.5533719,-0.4479043,3.9079673,0.10129498,1.5433692,0.12278727,0.949698,0.077948764,0.6494149,-0.021516357,0.4883057,-0.073205665,0.6936878,0.0124381455,0.4318529,-0.031236777,0.5884121,-0.021359649,0.50500417,-0.051338173,0.5808735,-0.01138563,0.6545794,-0.028787507,1.0071862,-0.04261749,0.7066309,542.7759174666035,588.2851127504116,522.77444415175,555.8393387105467,853.546626984127,922.3661384378966,0.04496837797619048,0.05084393922090724,0.03960772,0.06296884
animal,animal_sounds_caoofficial_Kus_109_v2 (49).wav,data/processed/audio/Bird/animal_sounds_caoofficial_Kus_109_v2 (49).wav,Bird,train,-236.50183,30.335527,-65.165054,20.162933,-79.41804,12.51092,-22.320698,11.146598,-28.41256,4.8321457,-0.3443478,4.2284956,18.025423,5.339049,4.5419226,3.3449264,-4.0353208,5.544473,7.0721493,4.015816,7.891704,4.423694,3.3008478,3.7237532,-2.4811957,4.0244913,-374.8979,105.96097,-24.701015,24.162024,-35.123188,33.678036,-14.1598625,13.852321,-15.699899,15.212856,0.09001136,1.7203406,6.5683126,6.4598613,2.8402965,3.4704332,3.095876,3.6850007,1.5895673,2.3208158,2.4770555,3.8693488,0.9186929,2.4800458,-0.2457314,2.2995183,-485.3085,3.0517578e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.239053,7.330407,0.4885179,2.6657052,0.5893213,2.4744673,0.08599219,1.6079675,0.14848292,1.0669727,-0.037046842,0.5188239,-0.13285434,0.75772893,-0.028477348,0.45439056,0.10243281,0.6664862,-0.055009518,0.49907804,-0.08745284,0.47947228,0.005100396,0.49808076,0.03735895,0.43120697,0.05589458,3.178495,0.17399713,1.2451056,0.07703194,1.2296249,0.0707459,0.7414809,0.04506379,0.44158623,-0.00013752021,0.27622625,-0.0059914174,0.3124835,0.0009547188,0.27437058,-0.0022270547,0.23777184,-0.031309173,0.3737068,0.007963173,0.2570025,0.014683583,0.3404615,-0.024310812,0.31008422,1555.8575479351653,1533.4365087844114,794.4193470999488,801.6610011688714,2376.1160714285716,2376.668771505413,0.16192336309523808,0.1629773347247794,0.008465376,0.015036625
