dataset,file_path,class,split
esc50,data\processed\esc50_16khz\glass_breaking\1-84536-A-39.wav,glass_breaking,train
esc50,data\processed\esc50_16khz\glass_breaking\1-84704-A-39.wav,glass_breaking,train
esc50,data\processed\esc50_16khz\glass_breaking\1-84705-A-39.wav,glass_breaking,train
esc50,data\processed\esc50_16khz\glass_breaking\1-85168-A-39.wav,glass_breaking,train
esc50,data\processed\esc50_16khz\glass_breaking\1-85184-A-39.wav,glass_breaking,train
esc50,data\processed\esc50_16khz\dog\1-85362-A-0.wav,Dog,train
esc50,data\processed\esc50_16khz\glass_breaking\1-88807-A-39.wav,glass_breaking,train
esc50,data\processed\esc50_16khz\dog\1-97392-A-0.wav,Dog,train
esc50,data\processed\esc50_16khz\glass_breaking\1-977-A-39.wav,glass_breaking,train
esc50,data\processed\esc50_16khz\car_horn\2-100648-A-43.wav,car_horn,train
esc50,data\processed\esc50_16khz\glass_breaking\2-106881-A-39.wav,glass_breaking,train
esc50,data\processed\esc50_16khz\crying_baby\2-107351-A-20.wav,crying_baby,train
esc50,data\processed\esc50_16khz\crying_baby\2-107351-B-20.wav,crying_baby,train
esc50,data\processed\esc50_16khz\glass_breaking\2-112213-A-39.wav,glass_breaking,train
esc50,data\processed\esc50_16khz\glass_breaking\2-112213-B-39.wav,glass_breaking,train
esc50,data\processed\esc50_16khz\door_wood_knock\2-114254-A-30.wav,door_wood_knock,train
esc50,data\processed\esc50_16khz\dog\2-114280-A-0.wav,Dog,train
esc50,data\processed\esc50_16khz\dog\2-114587-A-0.wav,Dog,train
esc50,data\processed\esc50_16khz\dog\2-116400-A-0.wav,Dog,train
esc50,data\processed\esc50_16khz\dog\2-117271-A-0.wav,Dog,train
esc50,data\processed\esc50_16khz\dog\2-118072-A-0.wav,Dog,train
esc50,data\processed\esc50_16khz\door_wood_knock\2-118624-A-30.wav,door_wood_knock,train
esc50,data\processed\esc50_16khz\door_wood_knock\2-118625-A-30.wav,door_wood_knock,train
esc50,data\processed\esc50_16khz\dog\2-118964-A-0.wav,Dog,train
esc50,data\processed\esc50_16khz\door_wood_knock\2-120218-A-30.wav,door_wood_knock,train
esc50,data\processed\esc50_16khz\door_wood_knock\2-120218-B-30.wav,door_wood_knock,train
esc50,data\processed\esc50_16khz\dog\2-122104-A-0.wav,Dog,train
esc50,data\processed\esc50_16khz\dog\2-122104-B-0.wav,Dog,train
esc50,data\processed\esc50_16khz\car_horn\2-125520-A-43.wav,car_horn,train
esc50,data\processed\esc50_16khz\car_horn\2-128465-A-43.wav,car_horn,train
esc50,data\processed\esc50_16khz\car_horn\2-128465-B-43.wav,car_horn,train
esc50,data\processed\esc50_16khz\door_wood_knock\2-133889-A-30.wav,door_wood_knock,train
esc50,data\processed\esc50_16khz\door_wood_knock\2-134915-A-30.wav,door_wood_knock,train
esc50,data\processed\esc50_16khz\car_horn\2-138465-A-43.wav,car_horn,train
esc50,data\processed\esc50_16khz\door_wood_knock\2-140841-A-30.wav,door_wood_knock,train
esc50,data\processed\esc50_16khz\glass_breaking\2-141563-A-39.wav,glass_breaking,train
esc50,data\processed\esc50_16khz\car_horn\2-144137-A-43.wav,car_horn,train
esc50,data\processed\esc50_16khz\crying_baby\2-151079-A-20.wav,crying_baby,train
esc50,data\processed\esc50_16khz\glass_breaking\2-173559-A-39.wav,glass_breaking,train
esc50,data\processed\esc50_16khz\glass_breaking\2-173607-A-39.wav,glass_breaking,train
esc50,data\processed\esc50_16khz\glass_breaking\2-173618-A-39.wav,glass_breaking,train
esc50,data\processed\esc50_16khz\glass_breaking\2-250710-A-39.wav,glass_breaking,train
esc50,data\processed\esc50_16khz\car_horn\2-42101-A-43.wav,car_horn,train
esc50,data\processed\esc50_16khz\siren\2-43802-A-42.wav,siren,train
esc50,data\processed\esc50_16khz\siren\2-43806-A-42.wav,siren,train
esc50,data\processed\esc50_16khz\crying_baby\2-50665-A-20.wav,crying_baby,train
esc50,data\processed\esc50_16khz\crying_baby\2-50666-A-20.wav,crying_baby,train
esc50,data\processed\esc50_16khz\car_horn\2-54086-A-43.wav,car_horn,train
esc50,data\processed\esc50_16khz\crying_baby\2-66637-A-20.wav,crying_baby,train
esc50,data\processed\esc50_16khz\crying_baby\2-66637-B-20.wav,crying_baby,train
esc50,data\processed\esc50_16khz\siren\2-70052-A-42.wav,siren,train
esc50,data\processed\esc50_16khz\siren\2-70052-B-42.wav,siren,train
esc50,data\processed\esc50_16khz\siren\2-70936-A-42.wav,siren,train
esc50,data\processed\esc50_16khz\siren\2-70938-A-42.wav,siren,train
esc50,data\processed\esc50_16khz\siren\2-70939-A-42.wav,siren,train
esc50,data\processed\esc50_16khz\siren\2-72688-A-42.wav,siren,train
esc50,data\processed\esc50_16khz\crying_baby\2-80482-A-20.wav,crying_baby,train
esc50,data\processed\esc50_16khz\dog\3-136288-A-0.wav,Dog,train
esc50,data\processed\esc50_16khz\dog\3-144028-A-0.wav,Dog,train
esc50,data\processed\esc50_16khz\door_wood_knock\3-144510-A-30.wav,door_wood_knock,train
esc50,data\processed\esc50_16khz\car_horn\3-145577-A-43.wav,car_horn,train
esc50,data\processed\esc50_16khz\car_horn\3-146697-A-43.wav,car_horn,train
esc50,data\processed\esc50_16khz\crying_baby\3-151080-A-20.wav,crying_baby,train
esc50,data\processed\esc50_16khz\crying_baby\3-151081-A-20.wav,crying_baby,train
esc50,data\processed\esc50_16khz\crying_baby\3-151081-B-20.wav,crying_baby,train
esc50,data\processed\esc50_16khz\door_wood_knock\3-151089-A-30.wav,door_wood_knock,train
esc50,data\processed\esc50_16khz\crying_baby\3-152007-A-20.wav,crying_baby,train
esc50,data\processed\esc50_16khz\crying_baby\3-152007-B-20.wav,crying_baby,train
esc50,data\processed\esc50_16khz\crying_baby\3-152007-C-20.wav,crying_baby,train
esc50,data\processed\esc50_16khz\crying_baby\3-152007-D-20.wav,crying_baby,train
esc50,data\processed\esc50_16khz\crying_baby\3-152007-E-20.wav,crying_baby,train
esc50,data\processed\esc50_16khz\door_wood_knock\3-152594-A-30.wav,door_wood_knock,train
esc50,data\processed\esc50_16khz\car_horn\3-153057-A-43.wav,car_horn,train
esc50,data\processed\esc50_16khz\door_wood_knock\3-154378-A-30.wav,door_wood_knock,train
esc50,data\processed\esc50_16khz\car_horn\3-155130-A-43.wav,car_horn,train
esc50,data\processed\esc50_16khz\car_horn\3-155234-A-43.wav,car_horn,train
esc50,data\processed\esc50_16khz\dog\3-155312-A-0.wav,Dog,train
esc50,data\processed\esc50_16khz\dog\3-157695-A-0.wav,Dog,train
esc50,data\processed\esc50_16khz\car_horn\3-161010-A-43.wav,car_horn,train
esc50,data\processed\esc50_16khz\dog\3-163459-A-0.wav,Dog,train
esc50,data\processed\esc50_16khz\dog\3-170015-A-0.wav,Dog,train
esc50,data\processed\esc50_16khz\door_wood_knock\3-170574-A-30.wav,door_wood_knock,train
esc50,data\processed\esc50_16khz\car_horn\3-174840-A-43.wav,car_horn,train
esc50,data\processed\esc50_16khz\door_wood_knock\3-180147-A-30.wav,door_wood_knock,train
esc50,data\processed\esc50_16khz\dog\3-180256-A-0.wav,Dog,train
esc50,data\processed\esc50_16khz\dog\3-180977-A-0.wav,Dog,train
esc50,data\processed\esc50_16khz\door_wood_knock\3-182023-A-30.wav,door_wood_knock,train
esc50,data\processed\esc50_16khz\door_wood_knock\3-182025-A-30.wav,door_wood_knock,train
esc50,data\processed\esc50_16khz\glass_breaking\3-203371-A-39.wav,glass_breaking,train
esc50,data\processed\esc50_16khz\glass_breaking\3-203373-A-39.wav,glass_breaking,train
esc50,data\processed\esc50_16khz\glass_breaking\3-203374-A-39.wav,glass_breaking,train
esc50,data\processed\esc50_16khz\glass_breaking\3-203375-A-39.wav,glass_breaking,train
esc50,data\processed\esc50_16khz\glass_breaking\3-203377-A-39.wav,glass_breaking,train
esc50,data\processed\esc50_16khz\glass_breaking\3-216280-A-39.wav,glass_breaking,train
esc50,data\processed\esc50_16khz\glass_breaking\3-216281-A-39.wav,glass_breaking,train
esc50,data\processed\esc50_16khz\glass_breaking\3-216284-A-39.wav,glass_breaking,train
esc50,data\processed\esc50_16khz\car_horn\3-243726-A-43.wav,car_horn,train
esc50,data\processed\esc50_16khz\siren\3-51376-A-42.wav,siren,train
esc50,data\processed\esc50_16khz\siren\3-51731-A-42.wav,siren,train
esc50,data\processed\esc50_16khz\siren\3-51731-B-42.wav,siren,train
esc50,data\processed\esc50_16khz\siren\3-51909-A-42.wav,siren,train
esc50,data\processed\esc50_16khz\siren\3-51909-B-42.wav,siren,train
esc50,data\processed\esc50_16khz\siren\3-58772-A-42.wav,siren,train
esc50,data\processed\esc50_16khz\siren\3-62878-A-42.wav,siren,train
esc50,data\processed\esc50_16khz\siren\3-62878-B-42.wav,siren,train
esc50,data\processed\esc50_16khz\siren\4-102871-A-42.wav,siren,validation
esc50,data\processed\esc50_16khz\siren\4-111671-A-42.wav,siren,validation
esc50,data\processed\esc50_16khz\siren\4-111671-B-42.wav,siren,validation
esc50,data\processed\esc50_16khz\siren\4-121532-A-42.wav,siren,validation
esc50,data\processed\esc50_16khz\crying_baby\4-167077-A-20.wav,crying_baby,validation
esc50,data\processed\esc50_16khz\crying_baby\4-167077-B-20.wav,crying_baby,validation
esc50,data\processed\esc50_16khz\crying_baby\4-167077-C-20.wav,crying_baby,validation
esc50,data\processed\esc50_16khz\car_horn\4-175845-A-43.wav,car_horn,validation
esc50,data\processed\esc50_16khz\car_horn\4-175846-A-43.wav,car_horn,validation
esc50,data\processed\esc50_16khz\car_horn\4-175855-A-43.wav,car_horn,validation
esc50,data\processed\esc50_16khz\car_horn\4-175856-A-43.wav,car_horn,validation
esc50,data\processed\esc50_16khz\car_horn\4-176631-A-43.wav,car_horn,validation
esc50,data\processed\esc50_16khz\car_horn\4-176638-A-43.wav,car_horn,validation
esc50,data\processed\esc50_16khz\car_horn\4-178402-A-43.wav,car_horn,validation
esc50,data\processed\esc50_16khz\door_wood_knock\4-182034-A-30.wav,door_wood_knock,validation
esc50,data\processed\esc50_16khz\door_wood_knock\4-182039-A-30.wav,door_wood_knock,validation
esc50,data\processed\esc50_16khz\door_wood_knock\4-182041-A-30.wav,door_wood_knock,validation
esc50,data\processed\esc50_16khz\dog\4-182395-A-0.wav,Dog,validation
esc50,data\processed\esc50_16khz\dog\4-183992-A-0.wav,Dog,validation
esc50,data\processed\esc50_16khz\dog\4-184575-A-0.wav,Dog,validation
esc50,data\processed\esc50_16khz\crying_baby\4-185575-A-20.wav,crying_baby,validation
esc50,data\processed\esc50_16khz\crying_baby\4-185575-B-20.wav,crying_baby,validation
esc50,data\processed\esc50_16khz\crying_baby\4-185575-C-20.wav,crying_baby,validation
esc50,data\processed\esc50_16khz\door_wood_knock\4-186518-A-30.wav,door_wood_knock,validation
esc50,data\processed\esc50_16khz\door_wood_knock\4-187284-A-30.wav,door_wood_knock,validation
esc50,data\processed\esc50_16khz\door_wood_knock\4-188878-A-30.wav,door_wood_knock,validation
esc50,data\processed\esc50_16khz\car_horn\4-191015-A-43.wav,car_horn,validation
esc50,data\processed\esc50_16khz\dog\4-191687-A-0.wav,Dog,validation
esc50,data\processed\esc50_16khz\dog\4-192236-A-0.wav,Dog,validation
esc50,data\processed\esc50_16khz\dog\4-194754-A-0.wav,Dog,validation
esc50,data\processed\esc50_16khz\dog\4-199261-A-0.wav,Dog,validation
esc50,data\processed\esc50_16khz\glass_breaking\4-204115-A-39.wav,glass_breaking,validation
esc50,data\processed\esc50_16khz\glass_breaking\4-204119-A-39.wav,glass_breaking,validation
esc50,data\processed\esc50_16khz\glass_breaking\4-204121-A-39.wav,glass_breaking,validation
esc50,data\processed\esc50_16khz\glass_breaking\4-204123-A-39.wav,glass_breaking,validation
esc50,data\processed\esc50_16khz\glass_breaking\4-204777-A-39.wav,glass_breaking,validation
esc50,data\processed\esc50_16khz\glass_breaking\4-204777-B-39.wav,glass_breaking,validation
esc50,data\processed\esc50_16khz\glass_breaking\4-204777-C-39.wav,glass_breaking,validation
esc50,data\processed\esc50_16khz\dog\4-207124-A-0.wav,Dog,validation
esc50,data\processed\esc50_16khz\door_wood_knock\4-211502-A-30.wav,door_wood_knock,validation
esc50,data\processed\esc50_16khz\glass_breaking\4-212698-A-39.wav,glass_breaking,validation
esc50,data\processed\esc50_16khz\door_wood_knock\4-261068-A-30.wav,door_wood_knock,validation
esc50,data\processed\esc50_16khz\crying_baby\4-59579-A-20.wav,crying_baby,validation
esc50,data\processed\esc50_16khz\crying_baby\4-59579-B-20.wav,crying_baby,validation
esc50,data\processed\esc50_16khz\siren\4-67358-A-42.wav,siren,validation
esc50,data\processed\esc50_16khz\siren\4-80761-A-42.wav,siren,validation
esc50,data\processed\esc50_16khz\siren\4-90014-A-42.wav,siren,validation
esc50,data\processed\esc50_16khz\siren\4-90014-B-42.wav,siren,validation
esc50,data\processed\esc50_16khz\siren\5-117118-A-42.wav,siren,test
esc50,data\processed\esc50_16khz\siren\5-117120-A-42.wav,siren,test
esc50,data\processed\esc50_16khz\siren\5-117122-A-42.wav,siren,test
esc50,data\processed\esc50_16khz\siren\5-133989-A-42.wav,siren,test
esc50,data\processed\esc50_16khz\siren\5-133989-B-42.wav,siren,test
esc50,data\processed\esc50_16khz\siren\5-150409-A-42.wav,siren,test
esc50,data\processed\esc50_16khz\crying_baby\5-151085-A-20.wav,crying_baby,test
esc50,data\processed\esc50_16khz\siren\5-160551-A-42.wav,siren,test
esc50,data\processed\esc50_16khz\car_horn\5-179860-A-43.wav,car_horn,test
esc50,data\processed\esc50_16khz\car_horn\5-179863-A-43.wav,car_horn,test
esc50,data\processed\esc50_16khz\car_horn\5-179865-A-43.wav,car_horn,test
esc50,data\processed\esc50_16khz\car_horn\5-179866-A-43.wav,car_horn,test
esc50,data\processed\esc50_16khz\car_horn\5-179868-A-43.wav,car_horn,test
esc50,data\processed\esc50_16khz\car_horn\5-180156-A-43.wav,car_horn,test
esc50,data\processed\esc50_16khz\car_horn\5-180156-B-43.wav,car_horn,test
esc50,data\processed\esc50_16khz\car_horn\5-180156-C-43.wav,car_horn,test
esc50,data\processed\esc50_16khz\siren\5-184323-A-42.wav,siren,test
esc50,data\processed\esc50_16khz\crying_baby\5-198411-A-20.wav,crying_baby,test
esc50,data\processed\esc50_16khz\crying_baby\5-198411-B-20.wav,crying_baby,test
esc50,data\processed\esc50_16khz\crying_baby\5-198411-C-20.wav,crying_baby,test
esc50,data\processed\esc50_16khz\crying_baby\5-198411-D-20.wav,crying_baby,test
esc50,data\processed\esc50_16khz\crying_baby\5-198411-E-20.wav,crying_baby,test
esc50,data\processed\esc50_16khz\crying_baby\5-198411-F-20.wav,crying_baby,test
esc50,data\processed\esc50_16khz\crying_baby\5-198411-G-20.wav,crying_baby,test
esc50,data\processed\esc50_16khz\dog\5-203128-A-0.wav,Dog,test
esc50,data\processed\esc50_16khz\dog\5-203128-B-0.wav,Dog,test
esc50,data\processed\esc50_16khz\dog\5-208030-A-0.wav,Dog,test
esc50,data\processed\esc50_16khz\dog\5-212454-A-0.wav,Dog,test
esc50,data\processed\esc50_16khz\dog\5-213855-A-0.wav,Dog,test
esc50,data\processed\esc50_16khz\dog\5-217158-A-0.wav,Dog,test
esc50,data\processed\esc50_16khz\door_wood_knock\5-218980-A-30.wav,door_wood_knock,test
esc50,data\processed\esc50_16khz\door_wood_knock\5-218981-A-30.wav,door_wood_knock,test
esc50,data\processed\esc50_16khz\glass_breaking\5-221528-A-39.wav,glass_breaking,test
esc50,data\processed\esc50_16khz\glass_breaking\5-221529-A-39.wav,glass_breaking,test
esc50,data\processed\esc50_16khz\dog\5-231762-A-0.wav,Dog,test
esc50,data\processed\esc50_16khz\glass_breaking\5-233605-A-39.wav,glass_breaking,test
esc50,data\processed\esc50_16khz\glass_breaking\5-233607-A-39.wav,glass_breaking,test
esc50,data\processed\esc50_16khz\door_wood_knock\5-235644-A-30.wav,door_wood_knock,test
esc50,data\processed\esc50_16khz\door_wood_knock\5-250026-A-30.wav,door_wood_knock,test
esc50,data\processed\esc50_16khz\door_wood_knock\5-250026-B-30.wav,door_wood_knock,test
esc50,data\processed\esc50_16khz\door_wood_knock\5-251426-A-30.wav,door_wood_knock,test
esc50,data\processed\esc50_16khz\door_wood_knock\5-251426-B-30.wav,door_wood_knock,test
esc50,data\processed\esc50_16khz\door_wood_knock\5-256512-A-30.wav,door_wood_knock,test
esc50,data\processed\esc50_16khz\glass_breaking\5-257642-A-39.wav,glass_breaking,test
esc50,data\processed\esc50_16khz\glass_breaking\5-260432-A-39.wav,glass_breaking,test
esc50,data\processed\esc50_16khz\glass_breaking\5-260433-A-39.wav,glass_breaking,test
esc50,data\processed\esc50_16khz\glass_breaking\5-260434-A-39.wav,glass_breaking,test
esc50,data\processed\esc50_16khz\dog\5-9032-A-0.wav,Dog,test
